                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                   1036,                0.69288,                0.59418,                 1.2728,                0.97261,                      1,                  0.995,                0.77727,                0.81968,                0.53456,                 1.4871,             0.00069759,             0.00069759,             0.00069759
                   1037,                0.67356,                0.56468,                 1.2511,                0.97261,                      1,                  0.995,                0.77727,                0.81968,                0.53456,                 1.4871,             0.00069689,             0.00069689,             0.00069689
                   1038,                0.67047,                0.56603,                 1.1983,                0.97363,                      1,                  0.995,                0.76474,                0.89252,                0.57616,                 1.5485,             0.00069618,             0.00069618,             0.00069618
                   1039,                0.66805,                0.53998,                 1.2343,                0.97363,                      1,                  0.995,                0.76474,                0.89252,                0.57616,                 1.5485,             0.00069547,             0.00069547,             0.00069547
                   1040,                0.66715,                0.53882,                 1.2374,                 0.9772,                      1,                  0.995,                0.80965,                0.85732,                0.57236,                 1.5121,             0.00069477,             0.00069477,             0.00069477
                   1041,                0.78123,                0.61709,                 1.4326,                 0.9772,                      1,                  0.995,                0.80965,                0.85732,                0.57236,                 1.5121,             0.00069406,             0.00069406,             0.00069406
                   1042,                0.62012,                0.56008,                 1.1939,                0.97952,                      1,                  0.995,                0.80531,                0.78761,                0.51143,                 1.4773,             0.00069335,             0.00069335,             0.00069335
                   1043,                0.60654,                0.55278,                 1.1934,                0.97952,                      1,                  0.995,                0.80531,                0.78761,                0.51143,                 1.4773,             0.00069264,             0.00069264,             0.00069264
                   1044,                0.71602,                 0.5758,                 1.3515,                0.97668,                      1,                  0.995,                0.81651,                0.76465,                0.47822,                 1.4826,             0.00069194,             0.00069194,             0.00069194
                   1045,                 0.6939,                 0.5621,                 1.2384,                0.97668,                      1,                  0.995,                0.81651,                0.76465,                0.47822,                 1.4826,             0.00069123,             0.00069123,             0.00069123
                   1046,                0.72127,                0.54866,                 1.2221,                0.96998,                      1,                  0.995,                0.84613,                0.75687,                0.43357,                 1.4728,             0.00069052,             0.00069052,             0.00069052
                   1047,                0.59166,                 0.5383,                  1.193,                0.96998,                      1,                  0.995,                0.84613,                0.75687,                0.43357,                 1.4728,             0.00068981,             0.00068981,             0.00068981
                   1048,                0.64085,                0.49226,                 1.2579,                0.96719,                      1,                  0.995,                0.83839,                0.73273,                0.43833,                 1.4588,             0.00068911,             0.00068911,             0.00068911
                   1049,                0.63943,                0.57564,                   1.22,                0.96719,                      1,                  0.995,                0.83839,                0.73273,                0.43833,                 1.4588,              0.0006884,              0.0006884,              0.0006884
                   1050,                 0.6452,                0.58576,                 1.2594,                0.97036,                      1,                  0.995,                0.83431,                0.76247,                0.43768,                 1.4739,             0.00068769,             0.00068769,             0.00068769
                   1051,                0.60574,                0.53023,                 1.2201,                0.97036,                      1,                  0.995,                0.83431,                0.76247,                0.43768,                 1.4739,             0.00068698,             0.00068698,             0.00068698
                   1052,                 0.5944,                0.51707,                  1.212,                0.96226,                      1,                  0.995,                 0.8169,                 0.8437,                0.44094,                 1.5522,             0.00068628,             0.00068628,             0.00068628
                   1053,                0.66334,                0.53639,                 1.2047,                0.96226,                      1,                  0.995,                 0.8169,                 0.8437,                0.44094,                 1.5522,             0.00068557,             0.00068557,             0.00068557
                   1054,                0.64638,                0.52655,                 1.2205,                0.95763,                0.99901,                  0.995,                0.80083,                0.85994,                  0.447,                 1.5863,             0.00068486,             0.00068486,             0.00068486
                   1055,                0.64822,                0.55216,                 1.2379,                0.95763,                0.99901,                  0.995,                0.80083,                0.85994,                  0.447,                 1.5863,             0.00068416,             0.00068416,             0.00068416
                   1056,                0.64124,                0.54369,                  1.215,                0.96649,                      1,                  0.995,                0.79519,                0.83918,                0.45337,                 1.6079,             0.00068345,             0.00068345,             0.00068345
                   1057,                0.63538,                0.56142,                 1.1822,                0.96649,                      1,                  0.995,                0.79519,                0.83918,                0.45337,                 1.6079,             0.00068274,             0.00068274,             0.00068274
                   1058,                0.65022,                0.54807,                 1.2519,                0.96866,                      1,                  0.995,                 0.7806,                 0.8283,                0.47333,                 1.6269,             0.00068203,             0.00068203,             0.00068203
                   1059,                0.65359,                 0.5491,                 1.2319,                0.96866,                      1,                  0.995,                 0.7806,                 0.8283,                0.47333,                 1.6269,             0.00068133,             0.00068133,             0.00068133
                   1060,                0.66442,                 0.5744,                 1.2094,                0.96468,                      1,                  0.995,                0.78055,                0.82789,                0.48535,                 1.6282,             0.00068062,             0.00068062,             0.00068062
                   1061,                0.63273,                0.50282,                 1.2379,                0.96468,                      1,                  0.995,                0.78055,                0.82789,                0.48535,                 1.6282,             0.00067991,             0.00067991,             0.00067991
                   1062,                0.56632,                0.48045,                 1.1519,                0.96173,                      1,                  0.995,                0.78072,                0.82557,                0.46598,                 1.6188,              0.0006792,              0.0006792,              0.0006792
                   1063,                0.61505,                0.51286,                 1.2231,                0.96173,                      1,                  0.995,                0.78072,                0.82557,                0.46598,                 1.6188,              0.0006785,              0.0006785,              0.0006785
                   1064,                0.63602,                0.54882,                 1.2088,                0.96903,                      1,                  0.995,                0.82692,                0.78597,                0.46834,                 1.5328,             0.00067779,             0.00067779,             0.00067779
                   1065,                 0.6199,                0.50981,                 1.2111,                0.96903,                      1,                  0.995,                0.82692,                0.78597,                0.46834,                 1.5328,             0.00067708,             0.00067708,             0.00067708
                   1066,                0.57894,                0.52551,                 1.2087,                0.97591,                      1,                  0.995,                0.82801,                0.72423,                0.46964,                 1.4552,             0.00067637,             0.00067637,             0.00067637
                   1067,                0.55676,                 0.4712,                 1.1401,                0.97591,                      1,                  0.995,                0.82801,                0.72423,                0.46964,                 1.4552,             0.00067567,             0.00067567,             0.00067567
                   1068,                 0.6811,                0.50588,                 1.2048,                0.97158,                      1,                  0.995,                  0.849,                0.71915,                0.45343,                 1.4259,             0.00067496,             0.00067496,             0.00067496
                   1069,                0.60485,                0.52563,                 1.1613,                0.97158,                      1,                  0.995,                  0.849,                0.71915,                0.45343,                 1.4259,             0.00067425,             0.00067425,             0.00067425
                   1070,                0.65369,                0.52952,                 1.2213,                0.98105,                0.98236,                  0.995,                0.87441,                0.73737,                0.44243,                 1.4283,             0.00067354,             0.00067354,             0.00067354
                   1071,                0.69836,                0.61665,                 1.3021,                0.98105,                0.98236,                  0.995,                0.87441,                0.73737,                0.44243,                 1.4283,             0.00067284,             0.00067284,             0.00067284
                   1072,                0.60546,                0.56846,                 1.2223,                0.97352,                      1,                  0.995,                0.82656,                0.78006,                0.44935,                 1.4308,             0.00067213,             0.00067213,             0.00067213
                   1073,                0.60013,                0.51103,                 1.1791,                0.97352,                      1,                  0.995,                0.82656,                0.78006,                0.44935,                 1.4308,             0.00067142,             0.00067142,             0.00067142
                   1074,                0.66094,                0.53783,                 1.2618,                0.97213,                      1,                  0.995,                0.80923,                 0.8125,                0.45323,                 1.4257,             0.00067072,             0.00067072,             0.00067072
                   1075,                 0.5709,                0.47021,                 1.1662,                0.97213,                      1,                  0.995,                0.80923,                 0.8125,                0.45323,                 1.4257,             0.00067001,             0.00067001,             0.00067001
                   1076,                 0.6229,                 0.5289,                   1.24,                0.97133,                      1,                  0.995,                0.82223,                0.81384,                0.44959,                 1.4126,              0.0006693,              0.0006693,              0.0006693
                   1077,                0.69108,                0.56606,                 1.2607,                0.97133,                      1,                  0.995,                0.82223,                0.81384,                0.44959,                 1.4126,             0.00066859,             0.00066859,             0.00066859
                   1078,                0.68223,                0.54033,                 1.3216,                0.96752,                      1,                  0.995,                 0.8075,                  0.824,                0.48938,                 1.4141,             0.00066789,             0.00066789,             0.00066789
                   1079,                0.69074,                0.54855,                 1.2559,                0.96752,                      1,                  0.995,                 0.8075,                  0.824,                0.48938,                 1.4141,             0.00066718,             0.00066718,             0.00066718
                   1080,                0.66627,                0.55396,                 1.2266,                0.95313,                0.99588,                  0.995,                0.81339,                0.84313,                0.49883,                 1.4215,             0.00066647,             0.00066647,             0.00066647
                   1081,                0.67464,                0.57939,                 1.2407,                0.95313,                0.99588,                  0.995,                0.81339,                0.84313,                0.49883,                 1.4215,             0.00066576,             0.00066576,             0.00066576
                   1082,                0.70518,                0.53423,                 1.2581,                0.95068,                0.99423,                  0.995,                0.80293,                 0.8113,                0.48453,                 1.3959,             0.00066506,             0.00066506,             0.00066506
                   1083,                0.61652,                0.52479,                 1.1775,                0.95068,                0.99423,                  0.995,                0.80293,                 0.8113,                0.48453,                 1.3959,             0.00066435,             0.00066435,             0.00066435
                   1084,                0.63824,                0.54383,                 1.2358,                0.94538,                      1,                  0.995,                 0.8328,                0.80136,                0.47846,                 1.4155,             0.00066364,             0.00066364,             0.00066364
                   1085,                0.59185,                0.49607,                 1.1821,                0.94538,                      1,                  0.995,                 0.8328,                0.80136,                0.47846,                 1.4155,             0.00066293,             0.00066293,             0.00066293
                   1086,                0.54926,                0.48665,                 1.1638,                0.93982,                      1,                  0.995,                 0.8397,                0.79462,                0.44845,                 1.4342,             0.00066223,             0.00066223,             0.00066223
                   1087,                0.59737,                0.47008,                 1.2264,                0.93982,                      1,                  0.995,                 0.8397,                0.79462,                0.44845,                 1.4342,             0.00066152,             0.00066152,             0.00066152
                   1088,                0.63999,                0.52792,                 1.2237,                0.93817,                0.99298,                  0.995,                0.84877,                0.78398,                0.48663,                 1.4244,             0.00066081,             0.00066081,             0.00066081
                   1089,                0.60172,                0.47581,                 1.2232,                0.93817,                0.99298,                  0.995,                0.84877,                0.78398,                0.48663,                 1.4244,             0.00066011,             0.00066011,             0.00066011
                   1090,                0.65299,                0.54336,                 1.2056,                 0.9447,                0.99435,                  0.995,                0.83708,                0.78391,                0.52359,                 1.4303,              0.0006594,              0.0006594,              0.0006594
                   1091,                0.62164,                0.48685,                 1.2486,                 0.9447,                0.99435,                  0.995,                0.83708,                0.78391,                0.52359,                 1.4303,             0.00065869,             0.00065869,             0.00065869
                   1092,                0.53282,                 0.4674,                 1.1477,                 0.9553,                0.99977,                  0.995,                0.80587,                0.81229,                0.53126,                  1.474,             0.00065798,             0.00065798,             0.00065798
                   1093,                0.67941,                0.56865,                 1.2716,                 0.9553,                0.99977,                  0.995,                0.80587,                0.81229,                0.53126,                  1.474,             0.00065728,             0.00065728,             0.00065728
                   1094,                0.64446,                0.54263,                 1.2148,                0.95827,                      1,                  0.995,                0.81243,                0.76052,                0.54261,                  1.472,             0.00065657,             0.00065657,             0.00065657
                   1095,                0.62199,                0.51484,                 1.1701,                0.95827,                      1,                  0.995,                0.81243,                0.76052,                0.54261,                  1.472,             0.00065586,             0.00065586,             0.00065586
                   1096,                0.60707,                0.51678,                 1.1861,                0.95828,                      1,                  0.995,                 0.8133,                0.76029,                0.52288,                 1.4844,             0.00065515,             0.00065515,             0.00065515
                   1097,                0.55435,                0.45665,                 1.1405,                0.95828,                      1,                  0.995,                 0.8133,                0.76029,                0.52288,                 1.4844,             0.00065445,             0.00065445,             0.00065445
                   1098,                0.65238,                 0.5192,                 1.2121,                0.95685,                      1,                  0.995,                0.82214,                0.75847,                0.52688,                 1.4836,             0.00065374,             0.00065374,             0.00065374
                   1099,                0.63394,                0.53933,                 1.2366,                0.95685,                      1,                  0.995,                0.82214,                0.75847,                0.52688,                 1.4836,             0.00065303,             0.00065303,             0.00065303
                   1100,                0.59531,                0.48295,                 1.1689,                0.95177,                      1,                  0.995,                   0.82,                0.77807,                0.52686,                 1.4949,             0.00065232,             0.00065232,             0.00065232
                   1101,                0.65325,                0.51395,                 1.2043,                0.95177,                      1,                  0.995,                   0.82,                0.77807,                0.52686,                 1.4949,             0.00065162,             0.00065162,             0.00065162
                   1102,                 0.5694,                0.46804,                 1.1473,                0.95627,                      1,                  0.995,                0.83496,                0.77415,                0.53919,                 1.4912,             0.00065091,             0.00065091,             0.00065091
                   1103,                0.68782,                0.53029,                 1.2023,                0.95627,                      1,                  0.995,                0.83496,                0.77415,                0.53919,                 1.4912,              0.0006502,              0.0006502,              0.0006502
                   1104,                0.67107,                0.54075,                 1.2324,                0.95966,                      1,                  0.995,                0.83339,                0.74572,                0.51386,                 1.4688,             0.00064949,             0.00064949,             0.00064949
                   1105,                0.64347,                0.52568,                 1.2599,                0.95966,                      1,                  0.995,                0.83339,                0.74572,                0.51386,                 1.4688,             0.00064879,             0.00064879,             0.00064879
                   1106,                0.59596,                0.49363,                 1.1395,                0.94659,                0.99044,                  0.995,                0.82515,                0.76255,                0.50346,                  1.482,             0.00064808,             0.00064808,             0.00064808
                   1107,                0.63149,                 0.5487,                 1.2459,                0.94659,                0.99044,                  0.995,                0.82515,                0.76255,                0.50346,                  1.482,             0.00064737,             0.00064737,             0.00064737
                   1108,                0.61652,                0.53066,                 1.1894,                0.93924,                0.97077,                  0.995,                0.79746,                0.80667,                0.51271,                 1.5107,             0.00064667,             0.00064667,             0.00064667
                   1109,                0.82489,                0.67065,                 1.4014,                0.93924,                0.97077,                  0.995,                0.79746,                0.80667,                0.51271,                 1.5107,             0.00064596,             0.00064596,             0.00064596
                   1110,                0.60876,                 0.5016,                 1.1522,                0.96127,                0.92794,                  0.995,                0.80048,                0.80591,                  0.515,                 1.5037,             0.00064525,             0.00064525,             0.00064525
                   1111,                0.57823,                0.48185,                 1.1389,                0.96127,                0.92794,                  0.995,                0.80048,                0.80591,                  0.515,                 1.5037,             0.00064454,             0.00064454,             0.00064454
                   1112,                0.60921,                0.49913,                 1.1991,                0.93934,                0.94148,                  0.995,                0.82805,                0.74145,                 0.4733,                 1.4316,             0.00064384,             0.00064384,             0.00064384
                   1113,                0.68144,                0.62192,                 1.2842,                0.93934,                0.94148,                  0.995,                0.82805,                0.74145,                 0.4733,                 1.4316,             0.00064313,             0.00064313,             0.00064313
                   1114,                0.60051,                0.49983,                 1.1887,                 0.9602,                      1,                  0.995,                0.86521,                 0.6916,                0.44034,                 1.3909,             0.00064242,             0.00064242,             0.00064242
                   1115,                0.64471,                0.51389,                 1.2467,                 0.9602,                      1,                  0.995,                0.86521,                 0.6916,                0.44034,                 1.3909,             0.00064171,             0.00064171,             0.00064171
                   1116,                0.60084,                0.51939,                 1.2325,                0.96388,                      1,                  0.995,                0.85854,                0.67812,                0.40375,                 1.3757,             0.00064101,             0.00064101,             0.00064101
                   1117,                0.62762,                0.51578,                 1.1665,                0.96388,                      1,                  0.995,                0.85854,                0.67812,                0.40375,                 1.3757,              0.0006403,              0.0006403,              0.0006403
                   1118,                0.62806,                0.52638,                  1.209,                0.96761,                      1,                  0.995,                0.85528,                0.69341,                0.40547,                 1.3857,             0.00063959,             0.00063959,             0.00063959
                   1119,                 0.5506,                0.44156,                 1.1801,                0.96761,                      1,                  0.995,                0.85528,                0.69341,                0.40547,                 1.3857,             0.00063888,             0.00063888,             0.00063888
                   1120,                0.58114,                 0.4905,                 1.1853,                0.97009,                      1,                  0.995,                0.87741,                0.71688,                0.39946,                 1.3861,             0.00063818,             0.00063818,             0.00063818
                   1121,                0.55014,                0.44967,                 1.1417,                0.97009,                      1,                  0.995,                0.87741,                0.71688,                0.39946,                 1.3861,             0.00063747,             0.00063747,             0.00063747
                   1122,                0.63011,                0.54099,                 1.2275,                0.97261,                      1,                  0.995,                0.85805,                0.75056,                0.40898,                 1.3959,             0.00063676,             0.00063676,             0.00063676
                   1123,                0.58277,                0.53116,                 1.1559,                0.97261,                      1,                  0.995,                0.85805,                0.75056,                0.40898,                 1.3959,             0.00063606,             0.00063606,             0.00063606
                   1124,                 0.6459,                0.56012,                 1.2047,                0.97466,                      1,                  0.995,                 0.8496,                0.75246,                0.45308,                 1.3964,             0.00063535,             0.00063535,             0.00063535
                   1125,                0.57426,                0.47503,                 1.1895,                0.97466,                      1,                  0.995,                 0.8496,                0.75246,                0.45308,                 1.3964,             0.00063464,             0.00063464,             0.00063464
                   1126,                0.54241,                0.44467,                 1.1555,                 0.9682,                      1,                  0.995,                0.83661,                0.71953,                0.48352,                 1.3924,             0.00063393,             0.00063393,             0.00063393
                   1127,                0.62909,                0.51172,                 1.2149,                 0.9682,                      1,                  0.995,                0.83661,                0.71953,                0.48352,                 1.3924,             0.00063323,             0.00063323,             0.00063323
                   1128,                0.60973,                0.54052,                 1.1767,                0.97609,                      1,                  0.995,                 0.8183,                0.76852,                0.48008,                   1.44,             0.00063252,             0.00063252,             0.00063252
                   1129,                0.60756,                0.52678,                 1.1785,                0.97609,                      1,                  0.995,                 0.8183,                0.76852,                0.48008,                   1.44,             0.00063181,             0.00063181,             0.00063181
                   1130,                0.59778,                0.51244,                 1.1845,                0.97488,                      1,                  0.995,                0.81755,                0.76252,                0.48772,                 1.4367,              0.0006311,              0.0006311,              0.0006311
                   1131,                0.60622,                0.51625,                 1.1918,                0.97488,                      1,                  0.995,                0.81755,                0.76252,                0.48772,                 1.4367,              0.0006304,              0.0006304,              0.0006304
                   1132,                 0.5554,                0.49669,                 1.1137,                0.97525,                      1,                  0.995,                0.82407,                0.75397,                0.51994,                 1.4208,             0.00062969,             0.00062969,             0.00062969
                   1133,                0.56867,                0.53961,                 1.1868,                0.97525,                      1,                  0.995,                0.82407,                0.75397,                0.51994,                 1.4208,             0.00062898,             0.00062898,             0.00062898
                   1134,                 0.6298,                0.53465,                 1.2257,                0.96929,                      1,                  0.995,                0.86133,                0.75859,                0.49771,                 1.3849,             0.00062827,             0.00062827,             0.00062827
                   1135,                0.57383,                0.50347,                 1.1883,                0.96929,                      1,                  0.995,                0.86133,                0.75859,                0.49771,                 1.3849,             0.00062757,             0.00062757,             0.00062757
                   1136,                0.57409,                0.46041,                 1.1473,                0.96658,                      1,                  0.995,                0.85392,                0.70362,                0.50034,                 1.3322,             0.00062686,             0.00062686,             0.00062686
                   1137,                0.62922,                0.55312,                 1.2308,                0.96658,                      1,                  0.995,                0.85392,                0.70362,                0.50034,                 1.3322,             0.00062615,             0.00062615,             0.00062615
                   1138,                0.60678,                0.50693,                 1.2137,                0.96475,                      1,                  0.995,                0.87934,                0.66138,                0.43507,                 1.3169,             0.00062544,             0.00062544,             0.00062544
                   1139,                0.55307,                 0.4559,                 1.1778,                0.96475,                      1,                  0.995,                0.87934,                0.66138,                0.43507,                 1.3169,             0.00062474,             0.00062474,             0.00062474
                   1140,                0.60674,                0.51795,                 1.2254,                0.96819,                      1,                  0.995,                 0.8789,                0.64227,                0.39394,                 1.3218,             0.00062403,             0.00062403,             0.00062403
                   1141,                0.59121,                0.49395,                 1.1937,                0.96819,                      1,                  0.995,                 0.8789,                0.64227,                0.39394,                 1.3218,             0.00062332,             0.00062332,             0.00062332
                   1142,                0.60591,                0.50107,                 1.1963,                0.97083,                      1,                  0.995,                0.87852,                  0.643,                0.37497,                 1.3206,             0.00062262,             0.00062262,             0.00062262
                   1143,                0.64883,                0.52826,                 1.1842,                0.97083,                      1,                  0.995,                0.87852,                  0.643,                0.37497,                 1.3206,             0.00062191,             0.00062191,             0.00062191
                   1144,                0.56364,                0.48509,                 1.1422,                0.97469,                      1,                  0.995,                   0.87,                0.66451,                0.36877,                 1.3327,              0.0006212,              0.0006212,              0.0006212
                   1145,                0.58365,                 0.4806,                 1.1854,                0.97469,                      1,                  0.995,                   0.87,                0.66451,                0.36877,                 1.3327,             0.00062049,             0.00062049,             0.00062049
                   1146,                0.59755,                0.52482,                 1.1912,                0.97855,                      1,                  0.995,                0.86291,                0.67065,                0.36601,                 1.3318,             0.00061979,             0.00061979,             0.00061979
                   1147,                0.62689,                0.54104,                  1.229,                0.97855,                      1,                  0.995,                0.86291,                0.67065,                0.36601,                 1.3318,             0.00061908,             0.00061908,             0.00061908
                   1148,                 0.5941,                0.48729,                 1.1925,                0.97754,                      1,                  0.995,                0.85738,                0.66832,                0.37572,                 1.3138,             0.00061837,             0.00061837,             0.00061837
                   1149,                0.59948,                0.51137,                 1.1989,                0.97754,                      1,                  0.995,                0.85738,                0.66832,                0.37572,                 1.3138,             0.00061766,             0.00061766,             0.00061766
                   1150,                0.57593,                0.47986,                  1.159,                0.96294,                      1,                  0.995,                0.84133,                0.66392,                0.41312,                 1.3212,             0.00061696,             0.00061696,             0.00061696
                   1151,                 0.5803,                0.44823,                 1.1735,                0.96294,                      1,                  0.995,                0.84133,                0.66392,                0.41312,                 1.3212,             0.00061625,             0.00061625,             0.00061625
                   1152,                0.60043,                0.47746,                 1.1825,                0.96166,                      1,                  0.995,                0.82467,                0.66154,                0.42328,                 1.3321,             0.00061554,             0.00061554,             0.00061554
                   1153,                0.61791,                0.49874,                 1.1745,                0.96166,                      1,                  0.995,                0.82467,                0.66154,                0.42328,                 1.3321,             0.00061483,             0.00061483,             0.00061483
                   1154,                0.61288,                0.49406,                 1.2303,                0.96059,                      1,                  0.995,                0.85059,                0.66462,                 0.4266,                 1.3427,             0.00061413,             0.00061413,             0.00061413
                   1155,                0.58858,                0.46614,                  1.187,                0.96059,                      1,                  0.995,                0.85059,                0.66462,                 0.4266,                 1.3427,             0.00061342,             0.00061342,             0.00061342
                   1156,                0.55583,                0.46555,                 1.1705,                0.97001,                      1,                  0.995,                0.85969,                0.67567,                0.42679,                 1.3446,             0.00061271,             0.00061271,             0.00061271
                   1157,                0.56018,                0.48263,                 1.1799,                0.97001,                      1,                  0.995,                0.85969,                0.67567,                0.42679,                 1.3446,               0.000612,               0.000612,               0.000612
                   1158,                0.57638,                0.49064,                 1.1671,                0.96832,                      1,                  0.995,                0.85984,                0.69603,                0.43717,                 1.3341,              0.0006113,              0.0006113,              0.0006113
                   1159,                0.67716,                0.53713,                 1.2489,                0.96832,                      1,                  0.995,                0.85984,                0.69603,                0.43717,                 1.3341,             0.00061059,             0.00061059,             0.00061059
                   1160,                0.54858,                0.47193,                 1.1313,                0.96781,                      1,                  0.995,                0.85152,                0.71591,                0.40731,                 1.3316,             0.00060988,             0.00060988,             0.00060988
                   1161,                0.54203,                0.47444,                 1.1204,                0.96781,                      1,                  0.995,                0.85152,                0.71591,                0.40731,                 1.3316,             0.00060918,             0.00060918,             0.00060918
                   1162,                0.61723,                0.49468,                 1.2001,                0.96926,                      1,                  0.995,                0.85065,                0.72456,                0.41611,                 1.3404,             0.00060847,             0.00060847,             0.00060847
                   1163,                0.55698,                0.45868,                 1.1371,                0.96926,                      1,                  0.995,                0.85065,                0.72456,                0.41611,                 1.3404,             0.00060776,             0.00060776,             0.00060776
                   1164,                0.67521,                0.53631,                 1.2136,                0.97039,                      1,                  0.995,                0.84473,                0.74289,                  0.412,                  1.347,             0.00060705,             0.00060705,             0.00060705
                   1165,                0.56016,                0.49444,                 1.1733,                0.97039,                      1,                  0.995,                0.84473,                0.74289,                  0.412,                  1.347,             0.00060635,             0.00060635,             0.00060635
                   1166,                0.59376,                 0.4906,                 1.2034,                0.97268,                0.99675,                  0.995,                0.83403,                0.76935,                0.44266,                 1.3747,             0.00060564,             0.00060564,             0.00060564
                   1167,                0.63321,                0.50337,                 1.1972,                0.97268,                0.99675,                  0.995,                0.83403,                0.76935,                0.44266,                 1.3747,             0.00060493,             0.00060493,             0.00060493
                   1168,                0.54906,                0.48062,                 1.1413,                0.98151,                0.99775,                  0.995,                0.80479,                0.77879,                0.46114,                 1.3997,             0.00060422,             0.00060422,             0.00060422
                   1169,                0.58799,                0.49256,                 1.1933,                0.98151,                0.99775,                  0.995,                0.80479,                0.77879,                0.46114,                 1.3997,             0.00060352,             0.00060352,             0.00060352
